Data Supplied By: National Livestock Reporting Service,,,,,,,,,
Data source: National Livestock Reporting Service,,,,,,,,,
,,,,,,,,,
Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/,,,,,,,,,
,,,,,,,,,
Quarterly,State,Saleyard,Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head,Price c/kg Lwt
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,D,2,13,184.06
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,4,177.2
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,20,178.45
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,29,214.72
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,1,4,120
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,126,190.12
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Dairy,D,2,9,145.2
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,2,172,228.19
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,2,2,214.2
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,32,219.08
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,2,233.1
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,410,229
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,69,210.14
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,3,11,230.2
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,2,651,238.56
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,3,59,236.66
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,B,2,4,230
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,50,234.46
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,74,243.38
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,243,233.91
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,3,15,221.17
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,2,14,194.34
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,2,52,230.07
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,3,80,233.09
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,2,11,223.56
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,105,246.29
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,4,1,265.2
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Restocker,C,2,20,231.6
30/06/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Restocker,C,3,17,226.99
30/06/2015 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,D,2,6,208.7
30/06/2015 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,28,236.53
30/06/2015 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,1,2,160.2
30/06/2015 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,72,201.35
30/06/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,2,49,235.99
30/06/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,D,2,14,179.89
30/06/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,2,5,209.84
30/06/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,218,257.64
30/06/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,1,1,169.2
30/06/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,61,235.58
30/06/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,2,515,265.88
30/06/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,3,14,257.2
30/06/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,D,2,10,263.6
30/06/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,2,6,235.53
30/06/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,7,271.54
30/06/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,148,255.52
30/06/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,3,3,253.2
30/06/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,6,247.2
30/06/2015 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,2,249,267.63
30/06/2015 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,3,41,254.95
30/06/2015 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,23,249.1
30/06/2015 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,2,64,248.96
30/06/2015 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,3,5,245.4
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,C,2,6,271.2
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,1,24,281
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,2,156,277.13
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,51,272.33
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,13,267.72
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,135,276.95
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,172,260.23
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,2,92,276.52
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,3,2,230
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,2,10,254.2
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,68,275.67
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,2,298.2
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,146,271.81
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,1,4,183.2
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,95,245.17
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,2,312,280.2
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,3,21,285.32
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,72,276.7
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,176,289.92
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,59,253.43
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,3,19,300.25
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,2,40,227.25
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,2,24,286.99
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,3,14,277.2
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,2,1,258.2
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,100,285.51
30/09/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Restocker,C,3,7,230.91
30/09/2015 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,C,2,9,318.2
30/09/2015 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,1,13,317.4
30/09/2015 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,2,113,313.72
30/09/2015 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,C,2,17,296.19
30/09/2015 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,C,2,1,295.2
30/09/2015 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,150,315.01
30/09/2015 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,180,301.9
30/09/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,2,59,302.85
30/09/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,D,2,34,305.02
30/09/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,2,7,244.83
30/09/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,3,1,301.2
30/09/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,D,2,3,245
30/09/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,1,6,339.2
30/09/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,313,303.25
30/09/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,36,285.43
30/09/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,2,255,300.56
30/09/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,3,9,306.53
30/09/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,D,2,8,281.7
30/09/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,2,25,277.4
30/09/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,44,303.75
30/09/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,215,301.19
30/09/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,8,279.63
30/09/2015 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,2,53,303.41
30/09/2015 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,3,42,293.26
30/09/2015 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,2,7,265.71
30/09/2015 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,7,299.97
30/09/2015 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,2,16,294.56
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,D,2,7,273.2
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,C,2,5,274.2
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,1,25,247.2
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,2,49,283.07
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,C,2,58,300.6
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,D,2,6,250.73
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,15,266.87
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,19,258.67
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,368,310.83
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,1,13,299.2
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,213,277.67
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,2,115,295.79
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,3,18,308.2
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,2,17,289.49
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,22,287.58
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,8,310.2
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,2,1,273.2
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,228,311.66
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,16,283.51
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,2,196,307.78
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,3,94,303.29
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,D,2,7,256.2
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,6,250.53
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,39,287.08
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,3,1,240
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,33,293.78
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,3,57,302.29
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,2,13,302.03
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,3,25,286.38
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,D,2,1,265.2
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,56,270.68
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,4,1,250
31/12/2015 0:00,NSW,Armidale,Yearling Heifer,400+,Restocker,C,3,18,267.03
31/12/2015 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,C,2,3,340.2
31/12/2015 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,1,10,322.2
31/12/2015 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,2,53,335.77
31/12/2015 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,D,2,2,302.2
31/12/2015 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,C,2,1,283.2
31/12/2015 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,256,343.93
31/12/2015 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,200,313.58
31/12/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,2,28,331.06
31/12/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,D,2,13,314.89
31/12/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,2,2,282.1
31/12/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,168,329
31/12/2015 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,28,278.09
31/12/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,2,177,328.32
31/12/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,3,23,328.3
31/12/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,D,2,5,308.2
31/12/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,2,3,276.67
31/12/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,2,344.2
31/12/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,D,2,4,250
31/12/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,190,329.03
31/12/2015 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,1,282.2
31/12/2015 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,2,103,316.83
31/12/2015 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,3,92,313.96
31/12/2015 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,2,3,284.8
31/12/2015 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,3,285.2
31/12/2015 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,2,24,335.95
31/12/2015 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,3,11,336.2
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,C,2,2,290.2
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,D,1,3,237.2
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,2,10,297.16
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,D,2,23,237.57
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,22,290.24
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,4,1,285
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,33,273.78
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,54,296.64
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,125,295.81
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,2,264,304.43
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,2,25,285.64
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,57,293.16
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,9,294.51
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,2,2,280
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,332,308.85
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,34,288.79
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,2,379,303.82
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,3,175,300.54
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,D,2,19,293.73
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,19,294.51
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,58,290.92
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,134,298.91
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,3,3,320.2
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,2,8,271.2
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,2,77,290.42
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,3,166,288.36
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,4,11,275.93
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,2,1,289.2
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,47,282.82
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,4,10,287.2
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,D,3,1,250
31/03/2016 0:00,NSW,Armidale,Yearling Heifer,400+,Restocker,C,3,22,286.22
31/03/2016 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,2,1,306.2
31/03/2016 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,D,2,6,238.2
31/03/2016 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,C,2,10,291.2
31/03/2016 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,D,2,10,236.7
31/03/2016 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,62,329.5
31/03/2016 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,108,312.15
31/03/2016 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,2,215,313.7
31/03/2016 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,D,2,2,304.2
31/03/2016 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,2,2,280.2
31/03/2016 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,3,2,308.2
31/03/2016 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,327,331.42
31/03/2016 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,65,321.18
31/03/2016 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,2,376,317.28
31/03/2016 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,D,2,4,265.2
31/03/2016 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,2,17,292.78
31/03/2016 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,1,320
31/03/2016 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,255,331.04
31/03/2016 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,6,312.37
31/03/2016 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,2,584,312.57
31/03/2016 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,3,52,312.04
31/03/2016 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,2,2,287.6
31/03/2016 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,2,278.7
31/03/2016 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,2,64,325.33
31/03/2016 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,3,4,329.2
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,1,14,172.2
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,2,20,312.45
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,C,2,25,292.36
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,D,2,60,260.67
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,5,270.92
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,55,309.6
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,92,276.15
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,2,359,285.22
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,3,9,268.2
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,2,51,245.66
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,22,313.92
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,6,325.33
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,88,269.67
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,48,256.58
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,2,375,290.53
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,3,147,293.34
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,D,2,21,235.71
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,13,305.28
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,53,293.83
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,2,1,228.2
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,3,3,289.2
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,47,274.05
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,2,41,269.51
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,3,103,295.79
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,D,2,2,228.2
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,2,4,283.75
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,40,281.18
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,4,3,266.13
30/06/2016 0:00,NSW,Armidale,Yearling Heifer,400+,Restocker,C,3,1,298.2
30/06/2016 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,C,2,4,339.2
30/06/2016 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,2,9,352.2
30/06/2016 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,C,2,25,359
30/06/2016 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,D,2,23,303.3
30/06/2016 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,125,337.69
30/06/2016 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,54,271.12
30/06/2016 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,2,156,320.25
30/06/2016 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,D,2,33,280.19
30/06/2016 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,2,1,278.2
30/06/2016 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,123,335.04
30/06/2016 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,21,251.92
30/06/2016 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,2,592,326.82
30/06/2016 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,3,17,363.84
30/06/2016 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,D,2,19,271.37
30/06/2016 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,2,4,278.2
30/06/2016 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,3,298.2
30/06/2016 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,73,301.57
30/06/2016 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,2,301.2
30/06/2016 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,2,321,312.25
30/06/2016 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,3,52,304.71
30/06/2016 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,2,1,259.2
30/06/2016 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,3,280
30/06/2016 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,2,36,313.29
30/06/2016 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,3,4,300
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,1,64,399.15
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,2,138,379.31
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,C,2,10,330
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,D,2,16,333.89
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,2,315.2
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,316,395.73
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,1,6,254.6
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,262,330.41
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,2,22,331.31
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,2,14,318.16
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,12,308.02
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,164,365.52
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,30,310.31
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,2,120,337
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,3,6,325.03
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,D,2,7,339.2
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,7,295.51
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,7,311.89
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,9,331.64
30/09/2016 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,3,10,295
